month_end;forecast_date;model;q;obs_var;intercept;size_cs;value_cs;mom_cs;mkt_vol;illiq_cs;state_infl_high;state_dd_stress;value_cs_x_inflhigh;illiq_cs_x_stress;value_missing;illiq_missing;alpha;l1_ratio;window;depth;learning_rate;l2_leaf_reg;iterations;size_cs__lag1;value_cs__lag1;mom_cs__lag1;mkt_vol__lag1;illiq_cs__lag1;state_infl_high__lag1;state_dd_stress__lag1;value_cs_x_inflhigh__lag1;illiq_cs_x_stress__lag1;value_missing__lag1;illiq_missing__lag1;size_cs__lag2;value_cs__lag2;mom_cs__lag2;mkt_vol__lag2;illiq_cs__lag2;state_infl_high__lag2;state_dd_stress__lag2;value_cs_x_inflhigh__lag2;illiq_cs_x_stress__lag2;value_missing__lag2;illiq_missing__lag2;size_cs__lag3;value_cs__lag3;mom_cs__lag3;mkt_vol__lag3;illiq_cs__lag3;state_infl_high__lag3;state_dd_stress__lag3;value_cs_x_inflhigh__lag3;illiq_cs_x_stress__lag3;value_missing__lag3;illiq_missing__lag3;size_cs__lag4;value_cs__lag4;mom_cs__lag4;mkt_vol__lag4;illiq_cs__lag4;state_infl_high__lag4;state_dd_stress__lag4;value_cs_x_inflhigh__lag4;illiq_cs_x_stress__lag4;value_missing__lag4;illiq_missing__lag4;d_model;num_layers;dropout;lr;weight_decay;size_cs__lag7;value_cs__lag7;mom_cs__lag7;mkt_vol__lag7;illiq_cs__lag7;state_infl_high__lag7;state_dd_stress__lag7;value_cs_x_inflhigh__lag7;illiq_cs_x_stress__lag7;value_missing__lag7;illiq_missing__lag7;size_cs__lag6;value_cs__lag6;mom_cs__lag6;mkt_vol__lag6;illiq_cs__lag6;state_infl_high__lag6;state_dd_stress__lag6;value_cs_x_inflhigh__lag6;illiq_cs_x_stress__lag6;value_missing__lag6;illiq_missing__lag6;size_cs__lag5;value_cs__lag5;mom_cs__lag5;mkt_vol__lag5;illiq_cs__lag5;state_infl_high__lag5;state_dd_stress__lag5;value_cs_x_inflhigh__lag5;illiq_cs_x_stress__lag5;value_missing__lag5;illiq_missing__lag5;size_cs__lag0;value_cs__lag0;mom_cs__lag0;mkt_vol__lag0;illiq_cs__lag0;state_infl_high__lag0;state_dd_stress__lag0;value_cs_x_inflhigh__lag0;illiq_cs_x_stress__lag0;value_missing__lag0;illiq_missing__lag0
2025-03-31;2025-06-30;elastic_net;;;0.045974;-0.0;0.0;0.000441;0.0;0.0;0.0;0.0;-0.0;0.000304;0.0;0.0;0.1;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-30;2025-09-30;elastic_net;;;0.038347;-0.001809;0.0;0.039401;0.03801;0.0;-0.0;0.007936;-0.0;0.002602;0.0;0.0;0.01;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-09-30;2018-12-31;rolling_ols;;;-0.004844;-0.019052;-0.004117;0.010537;-0.002814;-0.018721;0.0;0.0;0.0;0.0;-0.033025;0.0;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-12-31;2019-03-31;rolling_ols;;;-0.041442;-0.027828;0.002291;-0.033585;-0.072311;0.008186;0.186221;-0.0;0.002291;0.0;0.027028;0.0;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-03-31;2019-06-30;rolling_ols;;;0.029767;-0.018397;0.006351;-0.022851;0.020608;0.005106;0.023751;0.0;0.006351;0.0;0.027636;0.0;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-06-30;2019-09-30;rolling_ols;;;0.062636;0.0108;0.011573;-0.017247;0.018602;0.058941;0.074407;0.0;0.011573;0.0;0.027682;0.0;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-09-30;2019-12-31;rolling_ols;;;0.054668;0.016372;0.016308;-0.002934;0.012951;0.037066;0.074644;-0.0;0.016308;0.0;0.028622;0.0;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-12-31;2020-03-31;rolling_ols;;;0.019723;-0.017586;0.052345;0.04764;0.006561;0.003179;0.097944;0.010688;-0.038828;-0.107088;0.015385;0.0;;;12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-31;2020-06-30;rolling_ols;;;0.021022;-0.02182;0.049382;0.028635;0.003129;0.000389;0.0842;0.073484;-0.037754;0.027458;0.014193;0.0;;;12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-06-30;2020-09-30;rolling_ols;;;0.070406;-0.009187;0.110673;-0.001453;0.363284;0.030418;0.046382;-0.307383;-0.098865;0.017364;0.017372;0.0;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-09-30;2020-12-31;rolling_ols;;;0.024392;-0.007441;0.060293;0.007624;0.041157;0.001159;0.088715;0.025613;-0.03728;0.079531;0.021337;0.0;;;12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-12-31;2021-03-31;rolling_ols;;;0.019622;-0.0125;0.11741;0.01596;0.017409;-0.000803;0.079025;0.062384;-0.131098;0.076058;0.023257;0.0;;;12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-03-31;2021-06-30;rolling_ols;;;0.025674;-0.011439;0.117375;0.012254;0.016075;0.006062;0.064123;0.061834;-0.124455;0.063633;0.023266;0.0;;;12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-06-30;2021-09-30;rolling_ols;;;0.039681;-0.003822;0.121284;0.009124;0.016288;0.011357;0.063565;0.062616;-0.158881;0.064101;0.020557;0.0;;;12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-09-30;2021-12-31;rolling_ols;;;0.043896;-0.018276;0.119004;0.011288;0.00712;-0.010957;0.021479;0.102321;-0.184425;0.087531;0.000533;0.0;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-12-31;2022-03-31;rolling_ols;;;0.038872;-0.019163;-0.032463;0.003395;0.014858;-0.01096;0.009505;0.104746;-0.032463;0.086224;0.028116;0.0;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-03-31;2022-06-30;rolling_ols;;;-0.002794;-0.019427;-0.008809;-0.308694;-0.003033;0.00601;0.0;0.427515;-0.008809;0.107214;-0.015169;0.0;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-06-30;2022-09-30;rolling_ols;;;-0.121998;-0.031455;-0.00309;-0.117917;0.058738;0.025182;0.064996;0.016602;-0.027993;5.2e-05;-0.002005;0.0;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-09-30;2022-12-31;rolling_ols;;;0.010216;-0.026512;0.000658;-0.020396;0.012778;-0.01097;0.006703;0.011989;-0.119816;0.07358;0.039626;0.0;;;12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-12-31;2023-03-31;rolling_ols;;;0.139571;-0.046895;0.004591;0.090592;1.002009;-0.014478;-0.00901;-1.180624;-0.002622;0.071219;-0.001393;0.0;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-03-31;2023-06-30;rolling_ols;;;0.201815;-0.075438;0.006116;0.398848;0.003062;0.021178;0.050829;0.0;-0.021495;0.021178;0.006204;0.0;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-06-30;2023-09-30;rolling_ols;;;0.418619;-0.102155;-0.015509;0.21412;0.153512;0.053623;-0.02873;-0.0;0.052591;0.053623;0.007033;0.0;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-09-30;2023-12-31;rolling_ols;;;0.365633;-0.082575;-0.021674;0.546648;-0.023116;0.046597;0.090104;0.0;0.059695;0.046597;0.011055;0.0;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-12-31;2024-03-31;rolling_ols;;;0.629787;-0.044521;-0.012976;0.766762;-0.549032;0.054865;-0.394582;0.0;0.027716;0.054865;0.002808;0.0;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-31;2024-06-30;rolling_ols;;;0.215828;-0.042691;-0.000555;0.363929;-0.017854;0.023397;-0.173767;0.0;0.031209;0.023397;-0.059598;0.0;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-06-30;2024-09-30;rolling_ols;;;0.172164;-0.045817;0.003936;0.221513;0.110118;0.020357;-0.203706;-0.0;0.016183;0.020357;-0.04201;0.0;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-09-30;2024-12-31;rolling_ols;;;0.055497;-0.032887;0.005636;0.315056;0.168995;0.021501;-0.282369;0.0;0.020522;0.021501;-0.024897;0.0;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-31;2025-03-31;rolling_ols;;;-0.095074;9.7e-05;0.03578;-0.001044;0.001698;-0.009927;0.178946;-0.0;-0.074375;-0.009927;0.037651;0.0;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-03-31;2025-06-30;rolling_ols;;;-0.088794;0.004579;0.036177;-0.065046;-0.080149;-0.008711;0.177157;0.0;-0.076017;-0.008711;0.02366;0.0;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-30;2025-09-30;rolling_ols;;;0.001623;0.001745;0.018883;-38919.873716;-0.133363;0.003112;0.02618;0.0;-0.058449;0.003112;0.018622;0.0;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-09-30;2018-12-31;catboost_lags_regimes;;;;9.555268;0.841172;2.005132;2.360253;10.18867;0.0;0.044225;0.0;2.924125;0.009616;0.0;;;;6.0;0.05;8.0;300.0;5.594498;1.164799;1.55494;3.287754;6.188273;0.0;0.165805;0.0;3.319477;0.045567;0.0;3.458613;4.693653;2.266393;12.833868;7.832883;0.0;0.103813;0.0;1.105339;1.739272;0.0;2.448657;2.082777;0.562114;1.200519;2.499012;0.0;0.102297;0.0;0.717968;0.116809;0.0;1.093455;0.271064;0.425519;0.880667;2.792974;0.0;0.709683;0.0;0.670527;0.142549;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018-12-31;2019-03-31;catboost_lags_regimes;;;;7.348183;0.828054;4.573672;1.792534;9.605517;0.641803;0.512984;0.44782;3.5112;0.057541;0.0;;;;4.0;0.03;3.0;300.0;2.523611;0.200928;0.965677;1.496931;12.847388;0.0;0.139768;0.0;0.604575;0.438623;0.0;2.505538;3.489851;0.920744;24.565488;4.792067;0.0;0.03486;0.0;0.670444;0.525404;0.0;1.28893;0.878799;0.716434;1.618665;2.256594;0.0;0.0;0.0;1.137514;0.019612;0.0;0.777237;0.604106;0.390147;1.012;2.168049;0.0;0.171768;0.0;0.672774;0.246171;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-03-31;2019-06-30;catboost_lags_regimes;;;;7.517646;1.109892;4.165043;0.622488;9.423169;2.450621;0.50383;0.199373;2.692433;0.0;0.0;;;;4.0;0.03;3.0;300.0;2.600721;0.266042;0.994427;2.040986;11.810085;0.503451;0.329007;0.624706;1.540681;0.435021;0.0;2.728197;3.086134;2.007776;21.925089;3.432729;0.0;0.040469;0.0;0.959975;0.880138;0.0;1.39897;0.680759;0.642651;1.948944;3.776266;0.0;0.042569;0.0;0.810927;0.093006;0.0;0.940975;0.500214;0.550127;1.18185;2.10029;0.0;0.0;0.0;0.382596;0.05973;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-06-30;2019-09-30;catboost_lags_regimes;;;;6.20188;0.991718;2.753869;1.562032;8.986047;1.866783;0.567589;0.465078;2.431446;0.204585;0.0;;;;6.0;0.03;5.0;400.0;3.262689;0.701182;1.704917;3.505283;11.59321;0.187433;0.541622;0.459664;2.810851;0.579497;0.0;2.611587;2.791794;1.397019;14.35447;6.121933;0.065697;0.029999;0.730924;0.657363;0.947494;0.0;1.494507;0.92728;0.841921;1.670155;4.83674;0.0;0.062707;0.0;0.401828;0.048084;0.0;1.890915;0.393849;0.889305;1.450421;3.358913;0.0;0.182956;0.0;0.434459;0.030306;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-09-30;2019-12-31;catboost_lags_regimes;;;;5.716185;1.105151;4.298666;1.591752;8.860562;1.700529;0.465303;0.367842;2.373632;0.167199;0.0;;;;6.0;0.03;5.0;400.0;3.651288;0.621783;2.373144;2.678751;11.045575;0.106635;0.565311;0.463188;3.114942;0.244709;0.0;2.127345;3.064057;1.444846;15.758382;6.418092;0.038469;0.098054;0.508703;0.579405;1.074056;0.0;1.594584;0.744007;1.125255;1.72191;3.500476;0.018058;0.082663;0.049922;0.55201;0.01055;0.0;1.34587;0.457437;0.846029;0.93415;3.685793;0.0;0.060708;0.0;0.49204;0.154981;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-12-31;2020-03-31;catboost_lags_regimes;;;;5.816981;1.185704;8.669094;3.047483;8.316306;1.813015;0.581298;0.28635;2.75717;0.147749;0.0;;;;6.0;0.03;5.0;400.0;3.202318;0.629642;0.745904;2.001743;11.286196;0.130463;0.16305;0.24809;2.34797;0.400202;0.0;2.504735;2.941997;1.3763;13.321888;5.553508;0.094393;0.000261;0.633535;0.677004;0.653407;0.0;1.871679;0.809974;0.635484;1.255327;4.071932;0.011706;0.107178;0.118104;0.475241;0.25361;0.0;1.636073;0.925354;0.881343;1.198755;2.991593;0.244072;0.097659;0.452863;0.387054;0.041247;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-31;2020-06-30;catboost_lags_regimes;;;;5.403321;1.047345;4.765776;2.30042;8.623958;3.814963;0.311602;0.264801;3.021915;0.163467;0.0;;;;6.0;0.03;5.0;400.0;3.379586;0.641117;1.940005;3.584063;7.949084;0.087893;0.298475;0.328792;2.107652;0.031888;0.0;2.60699;2.701603;1.599856;15.547424;6.694142;0.057239;0.045291;0.301146;0.487684;0.837526;0.0;2.070343;0.724141;1.079817;0.987751;4.051477;0.003925;0.027321;0.033094;0.395258;0.025612;0.0;1.580676;0.821799;1.11292;1.398159;3.395913;0.231318;0.0;0.286012;0.427314;0.402128;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-06-30;2020-09-30;catboost_lags_regimes;;;;4.839152;0.938241;5.279914;2.286044;7.541479;2.619909;0.445761;0.189638;2.961946;0.051961;0.0;;;;6.0;0.03;5.0;400.0;3.366211;0.58161;2.029909;2.888967;8.621146;0.0736;0.044053;0.226943;2.522911;0.129135;0.0;2.656122;2.821543;1.631778;16.622049;6.543021;0.074484;0.034889;0.365135;0.324323;1.224455;0.0;2.406688;0.472892;1.681702;0.839675;3.999478;0.00564;0.018789;0.043958;0.352259;0.028998;0.0;1.935815;0.592824;1.31133;1.53766;3.484628;0.256593;0.019101;0.419893;0.515614;0.140133;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-09-30;2020-12-31;catboost_lags_regimes;;;;4.603032;0.802495;4.582743;1.797657;6.483206;2.372646;0.265574;0.145345;2.439808;0.110333;0.0;;;;6.0;0.05;8.0;300.0;3.506375;0.59746;4.541925;3.611578;8.625907;0.1505;0.074125;0.381332;1.98812;0.136885;0.0;2.896208;3.069634;0.696819;15.806992;6.720723;0.232104;0.02362;0.384731;0.158275;0.597613;0.0;1.595425;0.469228;1.636016;1.922436;3.568974;0.0;0.0;0.069258;0.202019;0.130672;0.0;2.004979;0.639959;1.907581;2.547158;4.072254;0.157605;0.186138;0.453245;0.538081;0.09521;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-12-31;2021-03-31;catboost_lags_regimes;;;;4.878911;0.846337;3.86423;4.430817;6.308692;3.232266;0.362397;0.452632;2.718968;0.052086;0.0;;;;6.0;0.03;5.0;400.0;2.913849;0.311096;4.172747;3.47355;9.047351;0.041073;0.263101;0.196727;2.209928;0.177864;0.0;2.768523;2.460133;1.450504;12.767016;5.687044;0.200712;0.035374;0.356567;0.829746;0.983594;0.0;2.843549;0.148866;1.726958;1.100588;4.044901;0.176849;0.14666;0.070552;0.398474;0.084734;0.0;1.626533;0.942738;1.326971;1.889447;4.567488;0.613889;0.045609;0.27451;0.411816;0.065036;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-03-31;2021-06-30;catboost_lags_regimes;;;;4.93806;0.793721;4.213182;4.18756;6.609699;3.010042;0.293428;0.347956;2.445275;0.056044;0.0;;;;6.0;0.03;5.0;400.0;3.504171;0.470483;4.015698;2.1863;8.338924;0.009956;0.020858;0.612516;2.199338;0.148861;0.0;2.790687;2.462526;1.238899;14.908299;4.686107;0.245398;0.082631;0.397833;0.525848;1.067293;0.0;2.190734;0.164579;2.876355;0.971521;3.816094;0.055149;0.039141;0.057135;0.504524;0.162024;0.0;2.501544;0.890277;1.076465;2.477771;4.369685;0.121992;0.176165;0.322889;0.331563;0.086798;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-06-30;2021-09-30;catboost_lags_regimes;;;;3.676673;0.301606;4.62067;8.701184;5.227626;5.456669;0.24341;0.58189;2.128465;0.022198;0.0;;;;4.0;0.03;3.0;300.0;1.923169;0.760142;3.106613;4.68703;8.012534;0.295758;0.161605;0.612604;2.632771;0.265642;0.0;2.61646;2.35752;0.215672;15.930383;4.101686;0.552921;0.250782;0.881418;0.750815;0.922326;0.0;1.668722;0.063275;1.122885;0.725054;3.773117;0.0;0.030551;0.009937;0.323699;0.022719;0.0;2.045753;0.283597;0.634977;2.497446;3.309569;0.301035;0.047444;0.566992;0.574986;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-09-30;2021-12-31;catboost_lags_regimes;;;;4.056759;0.392497;5.133412;7.937118;4.548864;3.046891;0.372201;0.565432;2.327231;0.10187;0.0;;;;4.0;0.03;3.0;300.0;1.684026;0.693161;3.152457;5.040007;8.298045;0.095921;0.05994;0.396285;2.381432;0.132725;0.0;2.579009;1.914137;0.595438;18.741;3.720998;0.157166;0.028002;0.673053;0.894801;1.270523;0.0;1.555502;0.155455;1.063962;0.875323;2.938972;0.058252;0.051428;0.150693;0.254787;0.164817;0.0;1.587478;0.326751;1.567214;3.675252;3.163932;0.179626;0.013323;0.407374;0.71072;0.108737;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-12-31;2022-03-31;catboost_lags_regimes;;;;3.163846;0.540296;2.455628;10.96832;4.654508;1.20255;0.339276;0.615041;1.941949;0.195447;0.0;;;;4.0;0.03;3.0;300.0;1.610841;0.946192;4.093112;5.057556;6.791411;0.220425;0.022259;1.289386;1.765162;0.142483;0.0;2.302993;1.968671;1.542329;16.675731;2.20515;0.176804;0.0;0.452972;0.933683;0.471316;0.0;1.201091;0.546662;2.028236;0.783559;2.294074;0.032272;0.09345;0.321843;0.172362;0.319131;0.0;1.476322;0.245626;1.60621;6.231943;3.143388;3.638332;0.099589;0.307777;0.622977;0.089816;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-03-31;2022-06-30;catboost_lags_regimes;;;;4.355171;1.150977;2.5826;4.329182;5.094418;1.068145;0.631903;0.957639;1.568112;0.294057;0.0;;;;6.0;0.03;5.0;400.0;2.235835;1.192587;5.722839;4.516774;6.452755;0.062782;0.032229;1.317303;1.835196;0.074192;0.0;1.482751;2.203927;2.095531;12.780575;4.118228;0.04501;0.092054;0.193474;0.638108;0.551248;0.0;1.988873;0.336887;1.659698;1.289082;3.269589;0.423228;0.14257;0.38701;0.328517;0.190353;0.0;2.868758;0.699551;2.699323;4.671913;4.084892;3.864228;0.221805;0.389715;0.772656;0.035752;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
